subject_id	subject_label	predicate_id	object_id	object_label	confidence	mapping_justification	date	creator_id	subject_source_version	object_source_version
CO_335:0000801	Seed yield productivity rate	skos:exactMatch	TO:0000905	seed yield trait	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_335-common-bean-traits/7d287460e658d6116e6b23b01a02451d003c2d0b/Common_bean_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_335:0000802	Shoot ash content	skos:exactMatch	TO:0000607	ash content	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_335-common-bean-traits/7d287460e658d6116e6b23b01a02451d003c2d0b/Common_bean_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_335:0000803	Shoot biomass	skos:exactMatch	TO:0000457	biomass yield	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_335-common-bean-traits/7d287460e658d6116e6b23b01a02451d003c2d0b/Common_bean_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_335:0000804	Shoot biomass at R8	skos:exactMatch	TO:0000457	biomass yield	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_335-common-bean-traits/7d287460e658d6116e6b23b01a02451d003c2d0b/Common_bean_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_335:0000805	Specific root length	skos:exactMatch	TO:0000227	root length	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_335-common-bean-traits/7d287460e658d6116e6b23b01a02451d003c2d0b/Common_bean_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_335:0000806	Stem biomass at R8	skos:exactMatch	TO:0000457	total biomass yield	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_335-common-bean-traits/7d287460e658d6116e6b23b01a02451d003c2d0b/Common_bean_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_335:0000807	Stem biomass at R9	skos:exactMatch	TO:0000457	total biomass yield	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_335-common-bean-traits/7d287460e658d6116e6b23b01a02451d003c2d0b/Common_bean_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_335:0000808	Stem biomass reduction	skos:exactMatch	TO:0000457	total biomass yield	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_335-common-bean-traits/7d287460e658d6116e6b23b01a02451d003c2d0b/Common_bean_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_335:0000809	Total root biomass	skos:exactMatch	TO:0001019	root to total biomass ratio	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_335-common-bean-traits/7d287460e658d6116e6b23b01a02451d003c2d0b/Common_bean_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
CO_335:0000810	Total root length	skos:exactMatch	TO:0000227	root length	1	sssom:HumanCuration	07/03/2023	orcid:0000-0002-6379-8932|orcid:0000-0002-8461-9745	https://raw.githubusercontent.com/Planteome/CO_335-common-bean-traits/7d287460e658d6116e6b23b01a02451d003c2d0b/Common_bean_TD.csv	http://purl.obolibrary.org/obo/to/releases/2018-03-09/to.owl
